kind,id,occupation_title,task_text
onet,13139,Pourers and casters metal,"Collect samples, or signal workers to sample metal for analysis.Related occupations — Collect samples, or signal workers to sample metal for analysis."
onet,3516,Social and human service assistants,Oversee day-to-day group activities of residents in institution.
micro,200,Construction managers,Analyze budget allocations — Compare budget vs actual spending to identify variances.
micro,7849,Drilling and boring machine tool setters operators and tenders metal and plastic,Troubleshoot drilling machine issues — Identify and resolve common problems with drilling machines using diagnostic tools.
onet,5391,Fashion designers,Test fabrics or oversee testing so that garment care labels can be created.
onet,1549,Software quality assurance analysts and testers,"Develop testing programs that address areas such as database impacts, software scenarios, regression — Develop testing programs that address areas such as database impacts, software scenarios, regression testing, negative testing, error or bug retests, or usability."
onet,10144,Production planning and expediting clerks,"Compile information, such as production rates and progress, materials inventories, materials used, o — Compile information, such as production rates and progress, materials inventories, materials used, or customer information, so that status reports can be completed."
onet,1148,Financial and investment analysts,"Draw charts and graphs, using computer spreadsheets, to illustrate technical reports."
onet,13936,Power plant operators,"Make adjustments or minor repairs, such as tightening leaking gland or pipe joints.Related occupatio — Make adjustments or minor repairs, such as tightening leaking gland or pipe joints."
onet,1033,Compensation benefits and job analysis specialists,"Prepare reports, such as organization and flow charts and career path reports, to summarize job anal — Prepare reports, such as organization and flow charts and career path reports, to summarize job analysis and evaluation and compensation analysis information."
micro,5068,Crematory operators,Document patient information — Record patient details and consent forms accurately for legal and ethical compliance.
micro,7296,Bicycle repairers,Install new tires — Position and secure new tires on the bicycle frame.
onet,4778,Secondary school teachers except special and career/technical education,"Plan and conduct activities for a balanced program of instruction, demonstration, and work time that — Plan and conduct activities for a balanced program of instruction, demonstration, and work time that provides students with opportunities to observe, question, and investigate."
onet,6810,Nuclear medicine technologists,Explain test procedures and safety precautions to patients and provide them with assistance during t — Explain test procedures and safety precautions to patients and provide them with assistance during test procedures.
onet,8970,Childcare workers,Sanitize toys and play equipment.
micro,7254,Motorboat mechanics and service technicians,"Document maintenance history — Record each service event, part replaced, and technician notes in a log."
onet,6603,Neurologists,"Prepare, maintain, or review records that include patients' histories, neurological examination find — Prepare, maintain, or review records that include patients' histories, neurological examination findings, treatment plans, or outcomes."
onet,4773,Secondary school teachers except special and career/technical education,Prepare materials and classrooms for class activities.
micro,5567,Bill and account collectors,Schedule follow-up calls — Identify and arrange timings for client calls
onet,11735,Radio cellular and tower equipment installers and repairers,"Inspect completed work to ensure all hardware is tight, antennas are level, hangers are properly fas — Inspect completed work to ensure all hardware is tight, antennas are level, hangers are properly fastened, proper support is in place, or adequate weather proofing has been installed."
onet,3556,Clergy,Pray and promote spirituality.
onet,14667,First-line supervisors of transportation and material moving workers,"Recommend and implement measures to improve worker motivation, equipment performance, work methods,  — Recommend and implement measures to improve worker motivation, equipment performance, work methods, or customer services."
onet,5636,Music directors and composers,"Consider such factors as ensemble size and abilities, availability of scores, and the need for music — Consider such factors as ensemble size and abilities, availability of scores, and the need for musical variety, to select music to be performed."
onet,1676,Operations research analysts,"Break systems into their components, assign numerical values to each component, and examine the math — Break systems into their components, assign numerical values to each component, and examine the mathematical relationships between them."
onet,12759,Engine and other machine assemblers,"Position or align components for assembly, manually or using hoists.Related occupations — Position or align components for assembly, manually or using hoists."
onet,1028,Compensation benefits and job analysis specialists,"Analyze organizational, occupational, and industrial data to facilitate organizational functions and — Analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government."
onet,14377,Coating painting and spraying machine setters operators and tenders,Hold or position spray guns to direct spray onto articles.Related occupations — Hold or position spray guns to direct spray onto articles.
micro,4253,Pharmacy aides,Patient medication verification — Check patient medication list for accuracy before administration.
onet,721,Emergency management directors,"Review emergency plans of individual organizations, such as medical facilities, to ensure their adeq — Review emergency plans of individual organizations, such as medical facilities, to ensure their adequacy."
micro,8689,Computer numerically controlled tool programmers,Document programming standards — Develop documentation templates for CNC programming
onet,7404,Medical assistants,Clean and sterilize instruments and dispose of contaminated supplies.
onet,6750,Clinical laboratory technologists and technicians,"Collect and study blood samples to determine the number of cells, their morphology, or their blood g — Collect and study blood samples to determine the number of cells, their morphology, or their blood group, blood type, or compatibility for transfusion purposes, using microscopic techniques."
onet,12711,Aircraft structure surfaces rigging and systems assemblers,"Inspect or test installed units, parts, systems, or assemblies for fit, alignment, performance, defe — Inspect or test installed units, parts, systems, or assemblies for fit, alignment, performance, defects, or compliance with standards, using measuring instruments or test equipment."
onet,6336,Exercise physiologists,Plan or conduct exercise physiology research projects.
onet,1255,Credit counselors,"Review changes to financial, family, or employment situations to determine whether changes to existi — Review changes to financial, family, or employment situations to determine whether changes to existing debt management plans, spending plans, or budgets are needed."
onet,6119,Dietitians and nutritionists,"Plan, conduct, and evaluate dietary, nutritional, and epidemiological research."
onet,927,Logisticians,"Provide project management services, including the provision and analysis of technical data."
onet,7044,Licensed practical and licensed vocational nurses,Supervise nurses' aides or assistants.
onet,6347,Veterinarians,Train or supervise workers who handle or care for animals.
onet,1004,Fundraisers,"Design or produce materials such as posters, Web sites, or newsletters to promote, market, or advert — Design or produce materials such as posters, Web sites, or newsletters to promote, market, or advertise fundraising events."
onet,9970,Receptionists and information clerks,"Calculate and quote rates for tours, stocks, insurance policies, or other products or services."
micro,2903,Floral designers,Plan floral workshop activities — Organize and schedule floral design workshops
onet,13914,Power distributors and dispatchers,"Distribute or regulate the flow of power between entities, such as generating stations, substations, — Distribute or regulate the flow of power between entities, such as generating stations, substations, distribution lines, or users, keeping track of the status of circuits or connections."
micro,576,Computer and information research scientists,Analyze data sets — Extract key metrics from a dataset and prepare visualizations.
onet,13130,Metal-refining furnace operators and tenders,"Remove impurities from the surface of molten metal, using strainers.Related occupations — Remove impurities from the surface of molten metal, using strainers."
onet,3377,Marriage and family therapists,"Counsel clients on concerns, such as unsatisfactory relationships, divorce and separation, child rea — Counsel clients on concerns, such as unsatisfactory relationships, divorce and separation, child rearing, home management, or financial difficulties."
onet,10310,Desktop publishers,Load floppy disks or tapes containing information into system.
micro,7927,Model makers metal and plastic,Compile production metrics — Gather and analyze key performance indicators
onet,3838,Engineering teachers postsecondary,Participate in campus and community events.
onet,12738,Coil winders tapers and finishers,Review work orders and specifications to determine materials needed and types of parts to be process — Review work orders and specifications to determine materials needed and types of parts to be processed.
onet,3552,Community health workers,"Monitor nutrition of children, elderly, or other high-risk groups."
onet,7706,Bailiffs,Maintain court docket.
micro,3164,Writers and authors,Set writing goals — Define and track writing milestones for the book series.
onet,11830,Electric motor power tool and related repairers,"Scrape and clean units or parts, using cleaning solvents and equipment such as buffing wheels."
onet,1032,Compensation benefits and job analysis specialists,"Research job and worker requirements, structural and functional relationships among jobs and occupat — Research job and worker requirements, structural and functional relationships among jobs and occupations, and occupational trends."
onet,3613,Lawyers,Present evidence to defend clients or prosecute defendants in criminal or civil litigation.
micro,6871,Rotary drill operators oil and gas,Prepare drill bit for operation — Inspect and clean the drill bit before starting the drilling process.
onet,2571,Zoologists and wildlife biologists,Coordinate preventive programs to control the outbreak of wildlife diseases.
onet,11815,Avionics technicians,Fabricate parts and test aids as required.
micro,1306,Conservation scientists,Evaluate collaboration opportunities — Identify potential partnerships with other organizations for conservation projects.
micro,8800,First-line supervisors of transportation and material moving workers,Identify safety compliance issues — Review safety protocols and identify potential compliance risks.
micro,8414,Stationary engineers and boiler operators,Perform shift handover briefings — Lead briefings to ensure knowledge transfer between shifts.
onet,12039,Automotive service technicians and mechanics,Test electronic computer components in automobiles to ensure proper operation.Related occupations — Test electronic computer components in automobiles to ensure proper operation.
onet,422,Construction managers,"Implement new or modified plans in response to delays, bad weather, or construction site emergencies — Implement new or modified plans in response to delays, bad weather, or construction site emergencies."
micro,8975,Locomotive engineers,Prepare training materials — Create and update training content for new or existing engineers.
onet,6016,Film and video editors,Review footage sequence by sequence to become familiar with it before assembling it into a final pro — Review footage sequence by sequence to become familiar with it before assembling it into a final product.
onet,12425,Electrical power-line installers and repairers,Replace or straighten damaged poles.Related occupations — Replace or straighten damaged poles.
onet,4235,Nursing instructors and teachers postsecondary,Mentor junior and adjunct faculty members.
onet,11370,Fence erectors,"Make rails for fences, by sawing lumber or by cutting metal tubing to required lengths."
onet,12202,Recreational vehicle service technicians,"Reset hardware, using chisels, mallets, and screwdrivers.Related occupations — Reset hardware, using chisels, mallets, and screwdrivers."
onet,6211,Physical therapists,"Record prognosis, treatment, response, and progress in patient's chart or enter information into com — Record prognosis, treatment, response, and progress in patient's chart or enter information into computer."
onet,826,Compliance officers,Issue licenses to individuals meeting standards.
onet,9788,Eligibility interviewers government programs,"Initiate procedures to grant, modify, deny, or terminate assistance, or refer applicants to other ag — Initiate procedures to grant, modify, deny, or terminate assistance, or refer applicants to other agencies for assistance."
micro,6875,Rotary drill operators oil and gas,Adjust drilling parameters — Modify drilling speed and pressure based on real-time data.
micro,2821,Craft artists,Research trending art trends — Identify current popular styles and techniques for craft artists
onet,11568,Explosives workers ordnance handling experts and blasters,Examine blast areas to determine amounts and kinds of explosive charges needed and to ensure that sa — Examine blast areas to determine amounts and kinds of explosive charges needed and to ensure that safety laws are observed.
micro,5502,Door-to-door sales workers news and street vendors and related workers,Create a checklist for sales readiness for door-to-door work — Develop a checklist to ensure all necessary skills and tools are in place before starting sales.
onet,5787,Editors,"Oversee publication production, including artwork, layout, computer typesetting, and printing, ensur — Oversee publication production, including artwork, layout, computer typesetting, and printing, ensuring adherence to deadlines and budget requirements."
micro,1509,School psychologists,Develop classroom activities — Design engaging activities that promote life skills development.
onet,903,Labor relations specialists,Select mediators or arbitrators for labor disputes or contract negotiations.
onet,12641,Manufactured building and mobile home installers,"Repair leaks in plumbing or gas lines, using caulking compounds and plastic or copper pipe.Related o — Repair leaks in plumbing or gas lines, using caulking compounds and plastic or copper pipe."
onet,11521,Service unit operators oil and gas,Monitor sound wave-generating or detecting mechanisms to determine well fluid levels.
onet,1080,Accountants and auditors,Review accounts for discrepancies and reconcile differences.
micro,4909,First-line supervisors of entertainment and recreation workers,Prepare performance feedback for managers — Compile performance feedback and development plans for entertainment and recreation supervisors.
onet,14997,Railroad brake signal and switch operators and locomotive firers,"Monitor oil, temperature, and pressure gauges on dashboards to determine if engines are operating sa — Monitor oil, temperature, and pressure gauges on dashboards to determine if engines are operating safely and efficiently."
onet,12247,Control and valve installers and repairers except mechanical door,"Mount and install meters and other electric equipment such as time clocks, transformers, and circuit — Mount and install meters and other electric equipment such as time clocks, transformers, and circuit breakers, using electricians' hand tools."
onet,2344,Environmental engineering technologists and technicians,"Decontaminate or test field equipment used to clean or test pollutants from soil, air, or water."
onet,4291,Library science teachers postsecondary,"Serve on academic or administrative committees that deal with institutional policies, departmental m — Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues."
onet,5749,News analysts reporters and journalists,"Review written, audio, or video copy, and correct errors in content, grammar, or punctuation, follow — Review written, audio, or video copy, and correct errors in content, grammar, or punctuation, following prescribed editorial style and formatting guidelines."
onet,8324,First-line supervisors of landscaping lawn service and groundskeeping workers,"Inspect completed work to ensure conformance to specifications, standards, and contract requirements — Inspect completed work to ensure conformance to specifications, standards, and contract requirements."
micro,7659,Engine and other machine assemblers,Inspect engine components — Check for wear and tear on critical engine parts during routine checks.
onet,687,Property real estate and community association managers,Confer regularly with community association members to ensure their needs are being met.
onet,6460,Audiologists,Evaluate hearing and balance disorders to determine diagnoses and courses of treatment.
onet,11044,Paperhangers,"Cover interior walls and ceilings of rooms with decorative wallpaper or fabric, using hand tools."
onet,6011,Camera operators television video and film,Stay current with new technologies in the field by reading trade magazines.
micro,2444,History teachers postsecondary,Coordinate extracurricular activities — Organize and promote student clubs and events.
onet,12680,Helpers installation maintenance and repair workers,"Position vehicles, machinery, equipment, physical structures, and other objects for assembly or inst — Position vehicles, machinery, equipment, physical structures, and other objects for assembly or installation, using hand tools, power tools, and moving equipment."
onet,5362,Commercial and industrial designers,"Prepare sketches of ideas, detailed drawings, illustrations, artwork, or blueprints, using drafting  — Prepare sketches of ideas, detailed drawings, illustrations, artwork, or blueprints, using drafting instruments, paints and brushes, or computer-aided design equipment."
onet,12034,Automotive service technicians and mechanics,"Follow checklists to ensure all important parts are examined, including belts, hoses, steering syste — Follow checklists to ensure all important parts are examined, including belts, hoses, steering systems, spark plugs, brake and fuel systems, wheel bearings, and other potentially troublesome areas."
onet,11005,Insulation workers floor ceiling and wall,"Move controls, buttons, or levers to start blowers and regulate flow of materials through nozzles."
micro,3853,Magnetic resonance imaging technologists,Safety protocol review — Verify radiation safety measures for staff and patients.
onet,11250,Helpers carpenters,Cover surfaces with laminated plastic covering material.
micro,9178,Passenger attendants,Provide feedback on passenger needs — Collect passenger input to improve transportation services.
onet,7871,Animal control workers,"Train police officers in dog handling and training techniques for tracking, crowd control, and narco — Train police officers in dog handling and training techniques for tracking, crowd control, and narcotics and bomb detection."
onet,6727,Acupuncturists,"Formulate herbal preparations to treat conditions considering herbal properties, such as taste, toxi — Formulate herbal preparations to treat conditions considering herbal properties, such as taste, toxicity, effects of preparation, contraindications, and incompatibilities."
onet,11661,Roustabouts oil and gas,"Unscrew or tighten pipes, casing, tubing, and pump rods, using hand and power wrenches and tongs."
micro,3445,Occupational therapists,Assist with administrative tasks — Process insurance claims and billing information.
onet,13540,Sewing machine operators,"Perform equipment maintenance tasks such as replacing needles, sanding rough areas of needles, or cl — Perform equipment maintenance tasks such as replacing needles, sanding rough areas of needles, or cleaning and oiling sewing machines."
onet,12130,Rail car repairers,"Align car sides for installation of car ends and crossties, using width gauges, turnbuckles, and wre — Align car sides for installation of car ends and crossties, using width gauges, turnbuckles, and wrenches."
micro,6112,Office clerks general,Process paperwork — Organize and file documents according to department guidelines.
micro,3646,Family medicine physicians,Review patient case notes — Analyze recent patient encounters to identify key concerns and recommend follow-up actions.
micro,8085,Printing press operators,Safety inspection — Verify safety protocols are followed during press operation.
micro,4771,Food preparation and serving related workers all other,Pack food portions — Divide prepared food into individual servings for guests.
onet,1844,Bioengineers and biomedical engineers,"Manage teams of engineers by creating schedules, tracking inventory, creating or using budgets, or o — Manage teams of engineers by creating schedules, tracking inventory, creating or using budgets, or overseeing contract obligations or deadlines."
onet,3267,Forensic science technicians,Testify in court about investigative or analytical methods or findings.
onet,1409,Computer user support specialists,Refer major hardware or software problems or defective products to vendors or technicians for servic — Refer major hardware or software problems or defective products to vendors or technicians for service.
micro,3165,Writers and authors,Interview industry experts — Prepare questions and conduct interviews with authors and industry professionals.
micro,2680,Tutors,Update student records — Maintain accurate student information in the system
micro,9407,Medical and health services managers,Audit compliance documents — Review health compliance records to ensure adherence to standards.
onet,2156,Petroleum engineers,Maintain records of drilling and production operations.
onet,3962,Chemistry teachers postsecondary,Write letters of recommendation for students.
micro,2796,Educational instruction and library workers all other,Assess learner needs — Review student progress and identify areas needing additional support.
micro,3645,Emergency medicine physicians,Audit emergency response time — Measure and report response efficiency
micro,4293,First-line supervisors of correctional officers,Review weekly performance reports — Compile and analyze reports on officer performance to identify trends and areas for improvement.
onet,11475,Derrick operators oil and gas,Start pumps that circulate mud through drill pipes and boreholes to cool drill bits and flush out dr — Start pumps that circulate mud through drill pipes and boreholes to cool drill bits and flush out drill cuttings.
micro,4108,Home health and personal care aides,Document care activities — Record all care interventions in the resident's care log.
onet,11482,Derrick operators oil and gas,String cables through pulleys and blocks.
micro,4552,Transportation security screeners,Verify compliance with safety protocols — Check that screening areas meet safety and accessibility standards.
onet,5579,Coaches and scouts,Oversee the development and management of the sports program budget and fundraising activities.
micro,4140,Orderlies,Documentation audit preparation — Prepare documentation for internal audits and compliance checks
micro,3891,Paramedics,Medical supply inventory check — Verify availability of essential medical supplies
micro,5699,Court municipal and license clerks,Prepare briefing materials for court submissions — Compile supporting documents for court filings
onet,2233,Electrical and electronics drafters,"Train students to use drafting machines and to prepare schematic diagrams, block diagrams, control d — Train students to use drafting machines and to prepare schematic diagrams, block diagrams, control drawings, logic diagrams, integrated circuit drawings, or interconnection diagrams."
onet,10549,Farmworkers farm ranch and aquacultural animals,"Provide medical treatment, such as administering medications and vaccinations, or arrange for veteri — Provide medical treatment, such as administering medications and vaccinations, or arrange for veterinarians to provide more extensive treatment."
onet,9612,Gambling cage workers,Follow all gaming regulations.
onet,9365,Demonstrators and product promoters,Train demonstrators to present a company's products or services.
onet,11043,Paperhangers,"Mark vertical guidelines on walls to align strips, using plumb bobs and chalk lines."
onet,4378,Art drama and music teachers postsecondary,"Keep abreast of developments in the field by reading current literature, talking with colleagues, an — Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences."
micro,5665,Brokerage clerks,Prepare meeting agendas — Compile and format meeting agendas for upcoming client calls.
onet,14742,Air traffic controllers,"Maintain radio or telephone contact with adjacent control towers, terminal control units, or other a — Maintain radio or telephone contact with adjacent control towers, terminal control units, or other area control centers to coordinate aircraft movement."
onet,10699,Carpenters,Maintain job records and schedule work crew.
micro,7253,Motorboat mechanics and service technicians,"Perform routine engine maintenance — Replace air filters, clean fuel injectors, and check oil levels on motorboats."
micro,1989,Religious workers all other,Organize community feedback sessions — Facilitate and record community input on religious workers' activities.
onet,2467,Surveying and mapping technicians,"Search for section corners, property irons, or survey points."
onet,560,Gambling managers,"Remove suspected cheaters, such as card counters or other players who may have systems that shift th — Remove suspected cheaters, such as card counters or other players who may have systems that shift the odds of winning to their favor."
onet,15198,Traffic technicians,"Interact with the public to answer traffic-related questions, respond to complaints or requests, or  — Interact with the public to answer traffic-related questions, respond to complaints or requests, or discuss traffic control ordinances, plans, policies, or procedures."
micro,2401,Art drama and music teachers postsecondary,Evaluate curriculum effectiveness — Analyze course outcomes and student satisfaction.
micro,4871,Pesticide handlers sprayers and applicators vegetation,"Log weather conditions before spraying — Check temperature, humidity, and wind forecasts to determine optimal spraying times."
micro,9435,Postmasters and mail superintendents,Document mail handling policies — Update and maintain official mail handling guidelines.
onet,7766,Detectives and criminal investigators,Operate drones for aerial surveillance or to gather evidence from difficult to reach locations.
onet,3041,Political scientists,Maintain current knowledge of government policy decisions.
micro,6567, Painters construction and maintenance,Track project timelines — Monitor and update timelines for the painter's construction and maintenance project.
onet,5630,Choreographers,"Manage dance schools, or assist in their management."
micro,2447,History teachers postsecondary,Prepare syllabus updates — Review and revise course syllabi for new topics.
onet,281,Purchasing managers,Resolve vendor or contractor grievances and claims against suppliers.
micro,4246,Medical transcriptionists,Prepare patient discharge summaries — Draft clear and accurate discharge summaries for patients.
micro,2662,Self-enrichment teachers,Organize lesson plans — Develop structured lesson plans for different subjects.
onet,4646,Kindergarten teachers except special education,"Use computers, audio-visual aids, and other equipment and materials to supplement presentations."
micro,284,Entertainment and recreation managers except gambling,Assess entertainment staff performance — Review staff performance metrics and provide feedback.
micro,6883,Service unit operators oil and gas,Inspect oil rig equipment — Perform daily visual inspections of critical oil and gas equipment to ensure safety and functionality.
onet,13403,Tool grinders filers and sharpeners,"Remove and replace worn or broken machine parts, using hand tools.Related occupations — Remove and replace worn or broken machine parts, using hand tools."
onet,13224,Multiple machine tool setters operators and tenders metal and plastic,"Inspect workpieces for defects, and measure workpieces to determine accuracy of machine operation, u — Inspect workpieces for defects, and measure workpieces to determine accuracy of machine operation, using rules, templates, or other measuring instruments."
onet,8769,Funeral attendants,Deliver floral arrangements or other items to family members of the deceased.
micro,5505,Sales and related workers all other,Prepare sales reports — Compile weekly sales performance reports for management review.
micro,739,Operations research analysts,Model validation — Check assumptions and performance metrics of optimization models
onet,4544,Family and consumer sciences teachers postsecondary,Compile bibliographies of specialized materials for outside reading assignments.
onet,5307,Craft artists,Develop concepts or creative ideas for craft objects.
onet,8031,First-line supervisors of food preparation and serving workers,Develop equipment maintenance schedules and arrange for repairs.
micro,5873,Cargo and freight agents,Track cargo movements — Monitor real-time cargo location using tracking systems.
onet,11962,Aircraft mechanics and service technicians,"Communicate with other workers to coordinate fitting and alignment of heavy parts, or to facilitate  — Communicate with other workers to coordinate fitting and alignment of heavy parts, or to facilitate processing of repair parts."
micro,9109,Parking attendants,Maintain parking area cleanliness — Ensure the parking lot is kept clean and free of obstructions.
onet,10378,Office clerks general,"Prepare meeting agendas, attend meetings, and record and transcribe minutes."
onet,10500,Graders and sorters agricultural products,"Record grade or identification numbers on tags or on shipping, receiving, or sales sheets."
onet,8418,Landscaping and groundskeeping workers,"Shovel snow from walks, driveways, or parking lots, and spread salt in those areas."
onet,13176,Patternmakers metal and plastic,"Create computer models of patterns or parts, using modeling software.Related occupations — Create computer models of patterns or parts, using modeling software."
micro,1510,School psychologists,Record intervention outcomes — Document the effectiveness of interventions on student behavior.
micro,9014,Railroad conductors and yardmasters,Record incident reports — Document all incidents or delays with details for analysis.
micro,4905,First-line supervisors of entertainment and recreation workers,Monitor social media engagement — Track and analyze social media activity related to entertainment and recreation services.
micro,5083,Funeral attendants,Communicate with families — Provide updates and answer questions from bereaved relatives.
onet,6747,Clinical laboratory technologists and technicians,Analyze laboratory findings to check the accuracy of the results.
micro,9601,Labor relations specialists,Assess training effectiveness — Evaluate the impact of recent labor relations training sessions.
onet,5463,Merchandise displayers and window trimmers,Obtain plans from display designers or display managers and discuss their implementation with client — Obtain plans from display designers or display managers and discuss their implementation with clients or supervisors.
micro,7546,Locksmiths and safe repairers,Perform lock alignment checks — Ensure locks are properly aligned with door frames during installation.
onet,3195,Hydrologic technicians,"Prepare, install, maintain, or repair equipment used for hydrologic study, such as water level recor — Prepare, install, maintain, or repair equipment used for hydrologic study, such as water level recorders, stream flow gauges, and water analyzers."
onet,338,Compensation and benefits managers,"Contract with vendors to provide employee services, such as food services, transportation, or reloca — Contract with vendors to provide employee services, such as food services, transportation, or relocation service."
onet,6714,Acupuncturists,"Adhere to local, state, and federal laws, regulations, and statutes."
micro,6580,Pipelayers,"Document pipe maintenance logs — Record pipe replacement, repairs, and inspections in a digital log for compliance."
